CPF,Nome,Idade,Sexo,Email,Nota_ENEM,Abandono,Semestre,CRA_Segundo_Semestre,CRA_Quarto_Semestre,CRA_Sexto_Semestre
31042025872,Sabrina Barbosa,24,M,eduarda54@example.org,658,False,,6.712781017496669,5.723898402913582,5.694083611371489
10786651726,Clarice Pires,25,F,cunhadaniela@example.org,758,False,,9.952400172109076,5.28505713116567,6.5838278946416215
83683373707,Gustavo Gonçalves,26,F,mouralara@example.org,727,True,5.0,7.4594810133976015,9.994901251248884,8.01762241975101
35327285630,João Gabriel Mendes,18,M,sabrina19@example.com,781,True,7.0,5.782370874077188,5.336035804622669,9.793372953118833
44125364580,Calebe Mendes,20,F,oliviaalmeida@example.net,704,False,,8.135595604476498,6.176147191423749,5.496937879836845
71287934346,Sarah da Mata,25,M,sda-mata@example.org,794,True,8.0,8.843434077580254,7.590390075222435,9.953067708037349
96813765893,Vitor Teixeira,25,M,renanda-conceicao@example.net,738,False,,9.664531187924284,9.921113081397856,9.456094542616828
50800664691,Maria Clara das Neves,23,F,da-mataemilly@example.com,727,False,,8.306379535396742,7.607373500299364,7.91667235246544
22921990894,João Guilherme Viana,27,F,davi-lucas94@example.org,717,True,7.0,8.579708022561274,7.296254738924564,7.168405615566256
99963763808,Fernanda Freitas,23,F,rodrigorodrigues@example.com,765,False,,5.033575787505652,7.784387987985173,7.425125529191744
85313998601,Luiz Otávio Alves,27,F,diego20@example.net,799,True,3.0,6.78068519424188,8.963016148544632,5.4779538458934045
14578743731,Sra. Eduarda da Rosa,24,F,davicosta@example.net,678,True,1.0,9.3089426254205,7.468526330214642,8.161241393370606
56825938770,Miguel Farias,24,F,diego00@example.org,743,False,,8.223813106589223,8.761119120944183,7.19400882583585
56446725651,Larissa Ribeiro,22,M,milena95@example.org,740,False,,6.527589457187088,8.054669790858984,6.837713558487603
83673376005,Isabel Silveira,18,M,hferreira@example.org,757,False,,6.033951450006706,8.661316794247723,8.061614386264651
31831347602,Heloísa Rocha,18,M,gustavo-henriquepereira@example.net,753,False,,6.712638329758067,6.498116294520674,5.908840144323218
63810746707,Augusto Silveira,18,M,ida-cunha@example.net,729,False,,5.736821542864138,8.949603618471787,7.718225914846954
53263262430,Henrique Gonçalves,23,F,aliceazevedo@example.org,666,False,,5.945123965997198,7.679443005691095,5.616278893778452
22923268193,Gabriel Araújo,19,M,meloemanuella@example.org,725,True,7.0,8.103569909914253,5.783245467022151,5.685104179788161
52578150801,Dr. Vitor Hugo Aragão,27,M,zrodrigues@example.org,767,False,,8.178699227225133,9.307065093956279,6.162786809912076
64246010229,João Vitor Gomes,19,M,marcos-vinicius07@example.net,771,False,,7.010990890629358,9.993289339067228,9.352041876159298
4157109315,Isis Jesus,20,M,fmonteiro@example.com,720,True,5.0,8.457738160566663,9.641691428620092,5.443133024368772
81299084962,Samuel Viana,22,M,scampos@example.org,738,False,,5.793670847980496,5.126077534070634,6.70310006865982
74237784522,Thales Araújo,20,M,brenoda-paz@example.net,740,False,,5.281480919125839,8.253660792950306,5.484365179887093
48960244130,Evelyn Carvalho,18,M,igormoraes@example.com,768,True,8.0,8.84787079250168,9.615280733122825,6.578956387012214
68409297736,Vicente Lopes,25,F,nogueiraana-laura@example.com,747,True,5.0,7.093810664637593,8.409666004050656,6.749067595941158
12450908808,Gustavo Henrique Mendes,24,M,pmoreira@example.org,714,False,,6.97791262645473,9.134789127579886,8.421683115375881
75367813645,Dra. Isabel Campos,25,F,pietro08@example.org,682,False,,5.0954431893586865,6.857466640510231,7.182038910485324
54364775798,Raquel das Neves,20,F,fogacaluiz-felipe@example.com,761,False,,6.594397755305492,8.204356130138322,6.996399815125111
82914755133,Fernanda Pinto,26,F,vsilveira@example.org,686,False,,9.042627799951948,6.1168373595454195,5.010935423001526
81276300846,Sr. Vicente Cavalcanti,18,M,fernandeshenrique@example.net,765,False,,8.420034469190963,6.014213291612936,6.248023105209338
20792898224,Ryan Costela,25,F,cecilia15@example.com,674,True,3.0,8.333610081397616,6.446103312363981,7.665102998910312
74447945614,Vitória Fernandes,18,M,alice24@example.com,760,True,4.0,6.959408474434693,5.817501868084027,9.643773306181792
33312716659,Juan Novaes,23,M,gribeiro@example.org,715,False,,6.261030597798899,9.977732723976693,7.953727222568851
93875050014,Heitor Carvalho,21,F,mrocha@example.org,741,False,,5.423107042238383,6.146246602593123,5.0030150508566145
17360200087,Enzo Cunha,18,M,ana-vitoria88@example.org,673,False,,8.579412153663085,7.7469140343274425,7.218424579006895
34309544099,Dra. Yasmin Freitas,23,M,costelavitor-hugo@example.com,795,True,6.0,6.682054741210202,6.449061941025798,5.9630666667781975
13198002285,Carolina Cunha,22,M,pedro-miguel09@example.org,790,False,,6.162717751917073,7.1486337178899415,9.72768140455939
94893275070,Maria Sophia Farias,24,F,costacecilia@example.net,650,True,7.0,9.020568559022733,7.757169222194681,6.606638090933515
89935982582,Sr. Murilo Mendes,25,F,pietroda-rosa@example.com,716,True,8.0,6.319567823656808,5.385346127219828,7.687947688349714
68304727675,Brenda Moraes,25,M,anthony64@example.net,715,True,7.0,5.071712999987475,6.33362105805026,7.4955831781518745
45387551587,Melissa Moreira,24,M,barrosenzo@example.com,756,True,2.0,7.007001956218234,5.539700403656445,6.541438933633187
13686334945,Sra. Ana Carolina Nascimento,18,M,goliveira@example.com,688,False,,6.289294154391187,6.935386307436744,8.323379559940712
3296080889,Olivia Duarte,24,M,gustavo-henrique42@example.net,657,True,3.0,6.9963161214820335,6.984972266669633,9.234593106725162
10473921158,Davi Lucca Pinto,22,M,maria52@example.net,663,True,1.0,6.91168275783635,9.255765935851556,6.664468064407612
35825708087,Vicente Freitas,23,M,oalmeida@example.com,788,True,6.0,6.765315049224396,8.790447735661266,7.1601087358343065
22483278060,Isaac Oliveira,23,F,mourajoao-miguel@example.com,751,False,,7.603570789546074,8.664498573024957,7.2333815214997745
83313096853,Emanuelly Correia,21,M,vitoriapereira@example.org,718,False,,8.022257058760964,9.585552571429169,5.084566348375504
75801035986,Erick Rezende,24,M,joao-feliperodrigues@example.net,795,False,,5.595719110397754,6.568293414990866,7.844172524337836
94128703943,Juliana Porto,21,F,tda-cunha@example.net,736,True,6.0,8.975077961637723,8.899762888996994,7.380143319160077
89881631337,Clarice Peixoto,18,M,enovaes@example.org,653,False,,9.709336353248569,5.895556398050364,9.327733548731791
11788844816,Ana Laura Barbosa,18,M,pfreitas@example.org,705,False,,8.872045411457567,8.21246871451458,6.551006999524116
91352376178,Fernando Fogaça,21,F,caragao@example.org,798,True,8.0,5.6580109127247376,5.777910936068461,9.082353945441577
50682238059,Rebeca Correia,25,M,procha@example.org,748,True,2.0,7.451572018126436,9.685447140358612,7.730592231835237
82026960963,Helena Fogaça,23,M,marcelocastro@example.net,701,True,4.0,8.97160563400292,9.023923812441451,5.854970774579905
20006609522,Ana Julia Porto,18,F,yasmincunha@example.org,734,False,,7.1856406680963305,8.098215384520639,9.05593065198823
84668991174,Letícia Ferreira,22,M,maite55@example.org,757,True,3.0,8.848468284215237,7.282199383045601,7.0148084404433755
67064967666,Stella Pires,26,F,nina56@example.org,747,True,1.0,7.853945966174228,5.439212074853448,6.524935219056577
69663030968,Eloah Melo,22,F,eduardo63@example.com,725,True,1.0,5.678644034200068,7.067337868863333,9.851133333137453
16758479686,Stephany Cardoso,23,F,ribeiroisaac@example.org,791,False,,8.02742901551278,5.525440481295387,9.550794134771682
97404757863,Júlia Dias,21,F,diaslucas-gabriel@example.com,765,False,,7.525312100046859,8.342735679719436,7.065780557849653
36808241827,Cauã Sales,26,M,renan69@example.net,794,True,1.0,7.8544680504064335,8.97683684351043,5.34246397971295
96724550911,Caroline Fernandes,23,F,ian39@example.net,640,False,,6.703481742941342,6.407294338804576,8.682076309978305
70261456977,Bruno Moraes,24,F,yalmeida@example.com,657,False,,9.186932921158558,9.78329879075702,5.168934463313977
44593824981,Luiz Gustavo Alves,24,M,vitor-gabrielda-costa@example.org,728,True,7.0,9.984591258067853,6.836146987285926,8.544701194285409
1967562274,Sr. Theo Campos,25,M,davi-lucasalmeida@example.org,686,True,6.0,5.955634651119279,9.47656488850528,9.630223857307216
1596839380,Juan Pereira,21,M,camposcaroline@example.org,701,False,,7.096632666545435,5.109388601055085,8.410701882085569
12711914888,Leonardo Moraes,27,M,imartins@example.net,776,True,1.0,9.109323652471037,8.79259189387539,8.790276822338424
4616659200,Igor Rodrigues,20,M,joao-miguelda-luz@example.org,737,True,7.0,8.98182635920731,8.565552976920586,7.926837194448966
96185306119,Miguel Carvalho,28,M,hmoreira@example.com,742,False,,5.078306134298639,8.6884291068504,7.117822525710139
47222149775,Caroline Duarte,24,M,kevincarvalho@example.org,685,True,8.0,8.452181922917875,9.1387089100167,5.447916538587761
41770883922,Alexia Santos,23,M,laismartins@example.net,727,True,2.0,5.999754550050587,6.465426398280939,5.911402988249982
70052941057,André da Conceição,27,M,xcavalcanti@example.org,722,False,,7.824286680962901,5.40727628137042,5.621483967992996
94983723680,Cauê Fogaça,18,M,lucas-gabrielpeixoto@example.org,707,True,1.0,6.916808923269907,5.5908304674789715,6.936343175671026
87415844065,Dr. Paulo Aragão,23,M,eduardo92@example.org,773,False,,7.804662624507439,9.32678818719912,9.922416405960767
36446134702,Pietra Cardoso,24,F,soliveira@example.org,744,False,,6.27360218622882,7.417290060529954,9.970486028386803
55376868606,Vitor Farias,19,F,nogueirahelena@example.com,694,False,,6.865529176936711,5.772731855621172,9.445660127446194
63004369514,Bernardo Teixeira,21,F,alexandremoraes@example.com,788,False,,8.650567722742574,8.339301129339724,5.398492445384743
19915712932,João Felipe Castro,27,M,luigi13@example.com,699,False,,8.546702087304315,9.79620736437208,6.89069630656121
44902251317,Srta. Luna Porto,26,F,erick18@example.com,698,False,,6.37778376292953,7.597570745969913,9.785626423449507
25390073179,Brenda da Cruz,26,M,gomesian@example.com,750,True,3.0,9.060483819625956,7.242145608859258,7.7513061269017935
75650470759,Luiz Gustavo da Costa,24,F,da-cunhacatarina@example.com,658,True,4.0,9.406477167873994,6.845723130767192,8.036356054458668
49579265931,Dr. Levi Costa,18,F,umartins@example.net,661,True,5.0,9.569800257000477,9.782779941558243,6.501269767976009
5046783536,Clarice Farias,21,M,barbaradias@example.net,737,False,,6.327738557376081,7.737449601912382,7.151501353980713
14354902715,Sophie Mendes,27,M,almeidavitor@example.org,735,True,2.0,8.113256398725222,7.716319945941723,9.49233484607209
97203530925,Isis da Rocha,21,M,maysaduarte@example.org,671,False,,9.623597344392643,5.6812260661208445,7.040615451344129
41415964437,Pedro Pinto,24,M,alice01@example.net,792,False,,9.08111202211338,9.979731744243628,7.476843040946411
30191927221,Ian Azevedo,18,F,rafaela96@example.com,695,False,,6.107481697318798,8.56235705185104,8.754439306038979
99493203327,Amanda Pinto,18,M,luiz-henriquecarvalho@example.net,734,True,6.0,8.245635848699848,8.90312999270189,7.114979959882117
22452033133,Evelyn Lopes,20,F,nunesjoao-gabriel@example.org,772,True,3.0,6.960722397837534,5.758091141655884,9.380921214782958
38284822978,Dra. Camila Fernandes,20,F,caue33@example.net,681,True,4.0,9.783478142326452,7.9131432822652075,6.5660970413763735
94808216289,Renan Ferreira,26,F,sarah08@example.org,713,False,,5.403618358697068,8.35622543141961,8.62887683231626
52879359412,Luigi Castro,27,M,gomesdaniel@example.org,675,True,5.0,9.390584072333676,8.62631420655608,8.132880388435378
99918072003,Srta. Isadora Melo,22,M,lauragomes@example.net,693,False,,6.061605266880761,5.320880132786296,9.814949386718734
13486057469,Mirella Sales,23,M,carlos-eduardo77@example.org,658,True,2.0,8.394237265192766,5.398342233912067,7.4920611305091835
22631893389,Raul Viana,26,F,antonioviana@example.com,657,True,4.0,9.354287665853374,7.952519105565252,5.658598267806395
33728968009,Ana Laura Rocha,27,F,joao-miguelcostela@example.org,767,False,,7.139914205115458,8.315527692777977,5.78683750517258
62959934794,Lívia Oliveira,28,F,danilojesus@example.com,672,False,,6.167839223615434,5.164661433066553,8.68327671101274
95235161516,Luiz Fernando da Paz,24,F,wda-rosa@example.org,688,False,,9.527662332245729,6.378881219959195,6.449246288664439
5131189163,Srta. Ana Clara Mendes,21,M,joao-lucas01@example.net,752,True,4.0,6.3402818663483504,5.597593685537317,8.86698361228754
42181777538,Dr. João Guilherme da Cruz,28,M,nicole24@example.org,680,False,,8.011594218892807,8.703588064840957,7.982768830164569
49940454573,Otávio Correia,18,M,asilva@example.com,742,False,,5.373223150146652,9.300269334471341,8.600135987540144
32682563370,Ana Peixoto,21,M,giovannaaraujo@example.net,644,True,7.0,8.174971462911472,9.892411416038964,9.48516635153829
40945020343,Caio Cunha,24,F,luiz-felipe49@example.com,645,False,,9.206896118476013,9.01613126411091,7.038100142563257
90372066684,Cauê Campos,20,F,davi-lucasoliveira@example.net,674,True,7.0,8.88484950773784,8.27062670006076,8.369039435787473
80247103862,João Felipe Castro,27,F,ana-beatrizalves@example.net,762,False,,7.2748157978489,8.890429673056532,8.195059387741084
52358704217,Felipe Almeida,18,M,mmendes@example.net,752,True,7.0,9.062869211684273,7.123332146032827,5.270405161306483
47464626033,Gustavo Barros,23,M,sofia57@example.net,784,True,5.0,7.754959304179149,5.191910012882041,9.463853848532029
2541020127,Anthony Novaes,24,F,brunanovaes@example.org,670,False,,6.679852238537738,6.451336729112853,7.995354725557146
45123578260,Kevin Castro,25,F,lauraazevedo@example.com,720,False,,9.773882522666835,9.04307533384591,6.423758558486086
61817685163,Pedro Viana,24,M,fnovaes@example.com,709,True,3.0,5.81923872822773,9.963677470276764,5.344989045867274
49365867616,Gustavo Henrique Aragão,21,F,cardosoluiz-fernando@example.org,774,True,6.0,9.136940654620965,8.590647785236854,6.672827804665125
64676300432,Lucca Pinto,19,F,sofia15@example.com,750,False,,9.415292731361463,8.396508619299336,8.556913858625474
99681067411,Daniel Santos,22,M,pietra57@example.net,670,True,3.0,7.686675327303298,9.920035423720947,8.297523090211598
97254015737,Lucca Costela,19,F,ana-sophia43@example.org,699,True,5.0,7.752277433561104,6.596641063272472,6.5653011411169855
84490120848,Lucca Lopes,28,M,iaragao@example.net,784,True,8.0,8.740952191270688,5.195203141244751,5.417662951806072
41997496848,Olivia Fogaça,27,M,tcavalcanti@example.net,730,True,7.0,6.5725884946825275,8.070540286604626,5.885195450097068
4770287553,Maria Alice Oliveira,24,F,gcorreia@example.net,709,True,2.0,6.554219928484697,5.532876235546269,5.815467122377455
87474141006,Yasmin Melo,18,F,barbosaleonardo@example.org,756,False,,6.242834592828609,9.023383258270595,9.127623314186513
17280730121,Julia Aragão,18,F,mirella25@example.com,684,False,,5.176977425929968,6.702436726780238,6.712950274141392
17283077305,Srta. Nicole Rodrigues,24,M,nmonteiro@example.org,657,True,8.0,6.157507195549989,7.778322754181199,5.535181635451879
36052946575,João Vitor Peixoto,22,F,cda-paz@example.com,771,True,5.0,9.67420880197782,8.944612909176717,6.138131616072492
80770603937,Sra. Luana das Neves,27,F,helena90@example.org,697,False,,5.523038727626237,6.416154679718856,8.40227880263869
53931544669,Luiz Otávio Costela,21,F,fmartins@example.com,670,True,3.0,6.389907282901303,5.182495304626769,9.031010129598819
3892522341,Pedro da Conceição,22,M,ryanpeixoto@example.org,742,True,1.0,8.755284963980907,5.004089319956947,6.500010768390734
48908051704,Srta. Luna Viana,27,M,da-conceicaoanthony@example.com,739,False,,9.445043156244765,6.0147156666171,8.470334001945654
25902560600,Dr. Anthony Lopes,21,F,eviana@example.com,644,True,3.0,6.279204094679553,5.098058425118788,8.933161354544913
69226790510,Maria Pereira,22,M,bernardoda-cruz@example.com,730,False,,5.326661134634437,6.29408174647903,8.222810895335252
89287467840,Felipe Ribeiro,21,M,almeidaana-julia@example.net,798,False,,5.741770992546678,9.27180328106823,6.304221969332433
79594644952,Carolina da Conceição,28,F,sophiepinto@example.org,779,True,7.0,5.509722327768182,5.89813417980081,6.156958368939809
3488495430,Manuela da Luz,18,F,rodrigueslucas-gabriel@example.net,774,False,,7.1360505647455215,9.570038800886337,5.638929268126395
7198896415,Srta. Maria Vitória Novaes,18,F,lucas32@example.org,699,True,6.0,5.102501346462341,7.178489493079194,7.93346083343698
85892773694,Fernando Duarte,21,F,catarinada-conceicao@example.net,785,False,,7.348737281126265,5.6673522449159535,8.366969717925631
23747754378,Noah Nascimento,23,M,uduarte@example.net,752,True,7.0,7.2816903116899105,6.7895664766330555,6.22222744848137
23058245876,Raul Rocha,20,M,viniciusjesus@example.net,731,True,3.0,9.013105676463034,8.650664000877466,6.9466262800943435
70283230657,Luana da Mata,22,M,esther21@example.com,777,False,,5.363532305739488,5.794075836687934,5.340361627550688
43278197775,André Nascimento,26,M,mariane50@example.com,741,False,,8.757018108837247,7.325724436098823,5.746794886288182
54645426486,Igor das Neves,27,M,clarice06@example.com,708,True,3.0,9.752388433183931,9.744389617046819,5.954497082528526
4027188839,Vitor Gabriel Jesus,22,M,lavinia98@example.com,751,False,,7.147410582406541,6.957670954349501,7.520300038708856
53510376954,Srta. Joana Cavalcanti,28,F,beatriz87@example.net,740,True,4.0,5.8035573171568124,6.814863535720053,8.438172799353636
60749453329,Ian da Rosa,26,F,bpeixoto@example.org,734,True,3.0,9.094231498783522,8.711739786209808,8.626675132854878
85847616258,Danilo Santos,24,M,carolinemoraes@example.net,720,False,,5.217949215893205,8.08355367666779,7.559349402683569
73452203022,Caio Aragão,24,M,luiz-felipealves@example.org,785,True,6.0,9.804284327911255,8.16075847228597,6.952460852994253
9477049602,Maria Julia Ramos,25,F,martinsmarina@example.org,717,True,1.0,6.76538757173471,8.332830081511297,7.2375937175261456
89855155000,Joana Souza,20,F,davi-luiz43@example.org,779,False,,8.15491894124311,7.038238509348734,5.139766019195676
60398073415,Vitor Moura,22,F,augustofreitas@example.org,697,False,,7.963192176562901,7.322543889487832,9.884984466559615
40495983354,Luna Mendes,22,M,dcostela@example.org,646,True,4.0,5.684023660181396,9.912134708909099,8.199567304466626
91242396662,Diogo Lima,21,M,larissa65@example.com,777,False,,9.165626994509637,5.333977587146727,6.464655019396037
79921262674,Luiz Gustavo Azevedo,25,M,opires@example.org,721,True,3.0,6.803805210960876,7.06038597905199,8.518559920336699
28589437131,Letícia Nascimento,18,M,isis76@example.com,715,True,5.0,8.818871409154152,7.2520931061187355,9.07677332559787
65615621125,Srta. Ana Lívia Peixoto,25,M,fernanda69@example.com,678,False,,5.228010104248549,5.274991914131712,8.021040710454182
69381002199,Emanuel Moreira,22,F,cunhadavi-lucca@example.com,795,False,,8.885995439173113,7.0194184813096525,7.257330551716766
43383329388,Srta. Maria Julia Rocha,28,F,da-rosaana-luiza@example.com,747,True,4.0,7.801954472909012,9.214792383044966,6.712726156332005
9645759393,Sabrina Gonçalves,21,F,ycavalcanti@example.org,727,True,5.0,6.789009039727084,6.723731267165626,7.879536217301121
84889876087,Francisco Campos,26,M,lucas-gabrielporto@example.org,792,True,2.0,7.442927808580379,8.88350555161914,5.3621587302420295
89146022140,João Miguel Freitas,28,M,ulima@example.org,733,True,3.0,8.411137024035089,5.771120530858658,7.565411867270939
76902003713,Dr. Noah Vieira,24,M,ana-liviamartins@example.net,755,False,,6.104823121578136,5.183155445450896,6.974192751564637
24514534120,Dra. Mariana Oliveira,28,M,ucardoso@example.org,793,False,,9.131871483625531,6.085876670872397,5.447806957581825
86014293096,Ana Laura Farias,24,F,da-matarebeca@example.com,671,False,,8.549559882874295,5.7073626878577395,5.420258485591415
26700188675,Daniela Pereira,21,F,ana-clarabarbosa@example.org,779,True,2.0,9.253247102622417,9.65103483647826,7.998364774703227
24730922481,João Miguel Rodrigues,21,F,luigi17@example.org,683,True,5.0,7.412736481662773,8.94158249454457,6.867233176173846
5564657772,Enrico das Neves,24,F,fariasnicole@example.com,796,True,7.0,5.326151061201875,6.98284744294981,7.57328134109496
94769926497,Letícia Silveira,21,M,breno87@example.net,673,False,,9.074957439576107,7.239124439901119,9.419372077507745
91957175738,Guilherme Cardoso,24,M,vitor50@example.org,688,False,,9.41594268080216,5.608409522531701,6.289594437220395
47542855908,Maitê Campos,26,M,yasmin00@example.com,706,True,3.0,9.41230524401704,9.319112776566357,9.231514969751071
71346140847,Pedro Lucas Mendes,21,F,maria-fernanda01@example.com,664,False,,9.665947431521028,5.602121320830356,8.122174335469575
81436106444,Benjamin Nascimento,27,M,luigida-cunha@example.com,684,False,,5.123216414554651,5.384096345139168,5.463598991310958
71142186560,Enzo Moreira,19,M,ymoraes@example.com,702,True,2.0,8.559276513323805,8.504540910858047,6.395429367399446
15913429099,Brenda Araújo,25,M,fernandesdavi@example.org,696,False,,7.418939599573443,7.620653498109494,5.3405275046867136
71686835027,Mirella Pereira,24,F,qaraujo@example.net,670,True,5.0,5.779289449651763,9.512035162212705,7.260242272331329
97039675642,João Miguel Costela,21,F,da-luzjuliana@example.net,657,False,,6.9674620400914415,5.75620445725321,9.278084805950787
16805889396,Esther da Rosa,19,M,teixeiraleticia@example.com,770,False,,5.0768526152134665,9.856967020617867,6.576096217360702
62561771287,Dr. João Azevedo,24,F,diasmaria-sophia@example.com,679,False,,9.327968905110351,8.275227686480912,7.511754445918815
71684590381,Esther Silva,22,F,ebarbosa@example.com,756,True,1.0,8.440482985360873,9.676528331994298,8.956486123782803
39634293709,Sophia Novaes,28,M,leandro45@example.com,653,True,7.0,8.816496475020749,6.223366487819101,5.603203153057868
29239730501,Heitor Freitas,21,F,ynascimento@example.org,770,True,8.0,7.4167683367829,9.602401890312542,9.3359000866214
28221760198,Ana Beatriz Costela,20,M,milenateixeira@example.com,695,False,,9.057340044323219,7.033379283488594,8.61962274080393
27863818394,Sr. Isaac Cunha,18,F,eloah34@example.com,715,False,,5.519255819494141,6.04472140422064,6.5538521282151105
28081299434,Luiz Henrique Pereira,22,F,da-rosajoana@example.org,676,True,7.0,7.119349276521372,7.849088364164097,7.628598323810231
6302821555,Vinicius Cunha,23,F,laviniada-costa@example.com,782,True,5.0,5.08405694952308,6.929783491574196,6.8756522859397995
79200307699,Pedro Lucas Fogaça,20,F,isabella65@example.com,675,False,,7.03974254123654,5.909612932829336,5.714266598609828
4500796427,Augusto Ferreira,28,F,eramos@example.com,710,True,6.0,9.048571991243321,6.019499083777093,7.058968522178186
83132345614,Ana Luiza Campos,27,F,rda-mota@example.net,660,False,,5.278980245353908,6.471486528161642,8.609327663169072
50703531165,Dra. Letícia Nunes,20,F,lorenzo13@example.com,775,False,,8.686844559067932,7.4598308464142855,9.674899331321004
98813790404,Theo Ribeiro,20,F,da-costalara@example.org,701,True,2.0,8.947263638492288,8.218167457085968,5.944556299196805
57341470407,Ana Vitória Barros,28,F,melissalima@example.org,651,True,5.0,8.027443104521108,6.733332786027734,8.429680597146149
62737077538,Vicente Duarte,20,F,ccunha@example.net,646,True,4.0,9.384518307160931,5.104079566282529,5.534625608051956
77612049459,Agatha Rocha,28,F,kda-luz@example.org,717,False,,7.791496925921078,9.73526618692815,8.23503244131588
19252442165,Carolina Freitas,28,F,luiz-fernandonogueira@example.net,654,True,4.0,7.007977382269079,9.529842909726334,8.898105685914418
36985954581,Dr. Davi Lucas da Costa,21,M,oliveiragiovanna@example.net,641,True,5.0,7.253768196839788,5.267726325796369,9.06473668295208
30164613788,Davi Freitas,24,M,vitor-gabriel64@example.net,749,True,6.0,8.310619590906853,7.519893434452513,7.31221331925151
36749414837,Ana Laura Cardoso,18,F,agatha96@example.org,751,True,3.0,7.242107173044436,7.152699762169755,9.67982586396912
37892979290,Beatriz Nunes,27,M,xcostela@example.net,780,True,1.0,7.7134672834920615,7.279672262573563,9.56068575851258
56769721155,Maria Vitória Gomes,19,M,daniloda-costa@example.net,795,False,,9.74004286010355,7.177965995862209,7.953163141515107
12969927976,Pedro Aragão,20,M,isadora97@example.org,788,False,,5.923250318241572,9.081694167018044,9.638848894887644
55641008997,Ana Luiza Oliveira,21,M,vitoriasales@example.com,676,True,7.0,9.6888733468791,5.314715805926614,6.644429636038274
59902910890,Pedro Henrique Melo,22,F,nascimentovicente@example.org,728,False,,8.321143503704524,9.28047989887996,5.157930983274202
50496216244,Maria Luiza Monteiro,26,M,nogueiramaria@example.org,659,False,,9.867974943573977,7.802661262294746,6.193448778815758
33828028308,Marina Silva,26,F,maria-vitorianunes@example.net,763,True,4.0,6.900757086253754,9.22518412357984,7.038205917630528
24598093744,Pietra Cardoso,20,F,raulduarte@example.com,765,False,,8.42616018501778,5.81423579382973,6.932238040415326
9801173938,Marcos Vinicius Cardoso,23,F,castrogabriela@example.com,678,True,7.0,8.144730915645884,9.939538097202762,8.30537593273494
60062552724,Caroline Santos,18,M,stephanycardoso@example.com,713,False,,8.52486750197527,9.266321052045344,6.898144018703567
39023597455,Maria Fernanda Pinto,22,F,oliveirabarbara@example.net,753,False,,8.242181695263458,8.618294362841159,7.559150220867075
56962832776,Breno da Costa,22,M,silvaleonardo@example.net,793,False,,5.339313779665679,9.852263090565952,9.475828891549488
68836418491,Srta. Mariane Cardoso,24,F,camposnathan@example.org,700,True,4.0,5.069435102150762,6.284351235372297,6.403955414676866
72051048713,Luiz Henrique Duarte,23,F,bda-conceicao@example.com,776,True,2.0,7.334987468781843,7.883969696116483,5.176336187538425
76487067769,Pedro Jesus,19,M,piresgiovanna@example.org,780,True,3.0,9.556752454977772,8.236928473471007,8.25520240258026
62113110814,Fernanda Campos,25,M,maria-sophiada-cunha@example.com,740,True,2.0,9.346230938032186,8.926721776502427,6.624830701201978
96201462342,Dr. Davi Viana,27,F,ana-juliaferreira@example.net,643,False,,5.45341989198229,6.309258403523306,8.858816595835707
15872370701,Bryan Aragão,19,F,cmoreira@example.net,745,True,4.0,8.59762142257068,9.529322678873026,7.722144818353595
47868274298,Dra. Elisa Nascimento,24,M,samuelrocha@example.net,773,False,,9.701582989882269,6.40801787530011,7.453448748078417
96691890858,Joana das Neves,24,M,davi-luiz37@example.com,718,True,7.0,8.380055615163485,9.312327889234723,5.483047858994675
33314666001,Antônio Ribeiro,23,F,vitor-gabriel03@example.com,762,False,,6.712271105467788,5.539020074262474,8.520167203953006
86456455361,Kamilly Ramos,25,F,davi-luizribeiro@example.net,720,True,5.0,6.25319414345387,8.509828583807124,9.06837055015147
17922930032,Pedro Miguel Teixeira,25,F,thalesmonteiro@example.com,640,True,6.0,7.600216652692309,7.271118678216876,8.219516419949738
71606046097,Bianca da Mota,18,M,mariarocha@example.net,704,True,8.0,8.124735025216898,9.060386119954611,8.012305128135408
28307391756,Marcos Vinicius Cardoso,24,M,heitormonteiro@example.org,745,False,,6.999820555490948,6.873276895598215,7.568999161868779
3068121144,Dra. Elisa da Cunha,26,M,clarice99@example.com,766,False,,8.14822136617985,7.469949287014918,7.635906754101832
99164823040,Lucca da Luz,19,M,jrocha@example.org,737,True,5.0,8.801456368116312,5.417713349558094,5.244035443856436
36844805835,Milena Oliveira,28,M,lnovaes@example.com,676,False,,5.115626175093915,7.270634793633889,5.452951899473893
94302122913,Ana Clara da Luz,27,M,santoslevi@example.org,750,False,,7.629759089817448,6.89935637976292,8.904097988828084
39556014790,Thales Pereira,22,M,pedro-migueldas-neves@example.com,650,False,,9.369299824947433,8.736129705499609,6.825134956656532
90294847861,Rodrigo da Rocha,20,M,hmoraes@example.org,665,True,8.0,8.977762203465616,9.627141936722195,5.467415272480439
72230175554,Anthony Castro,26,F,maria-ceciliacampos@example.com,740,True,6.0,9.884202953539194,7.672249741551278,6.2643830582661515
64111652321,Dra. Giovanna da Rosa,21,M,cavalcantimaria-fernanda@example.com,741,True,1.0,6.620428029263495,8.342929883214254,8.724718046623325
15022973871,Samuel Freitas,25,F,olivia68@example.org,641,True,1.0,7.867431629755879,8.07295182874021,6.764078539821045
48628804090,Leonardo Ribeiro,24,F,sophieda-cunha@example.com,670,True,7.0,5.794261632548733,7.803146513335929,9.25125466697868
